ts,timestamp,latency_ms,mode,recall_at10,profile,rerank,candidate_k,cache_hit,cache_saved_ms,p95_ms,tokens_in,tokens_out,est_cost,success,group,params_snapshot,rerank_latency_ms,rerank_model,rerank_hit,qdrant_latency_ms,collection_name,should_rerank_v2,trigger_reason,rerank_budget_ok,rerank_timeout,fallback_used,dispersion,rolling_hit_rate,recall_proxy
1760248260845,2025-10-11T22:51:00.845305,369.56787109375,off,0.8813054648623233,,1,50,0,0,369.56787109375,2,137,0.004129999999999999,True,off,,291.8810844421387,cross-encoder/ms-marco-MiniLM-L-6-v2,1,54.79001998901367,beir_fiqa_full_ta,True,len|dispersion,True,False,False,0.11525132999999993,0.16666666666666666,1
1760248261542,2025-10-11T22:51:01.542077,325.7310390472412,on,0.9278410477236931,,1,50,0,0,325.7310390472412,3,138,0.00417,True,on,,258.61597061157227,cross-encoder/ms-marco-MiniLM-L-6-v2,1,56.63585662841797,beir_fiqa_full_ta,True,len,True,False,False,0.060047530000000016,0.23076923076923078,1
1760248261852,2025-10-11T22:51:01.852450,306.5829277038574,off,0.8488624594477447,,1,50,0,0,306.5829277038574,3,141,0.00426,True,off,,273.9121913909912,cross-encoder/ms-marco-MiniLM-L-6-v2,1,21.513938903808594,beir_fiqa_full_ta,True,len,True,False,False,0.053337899999999994,0.2857142857142857,1
1760248261855,2025-10-11T22:51:01.855966,0.0019073486328125,on,0.85,balanced,0,0,1,201.30085945129395,0.0019073486328125,0,271,0.008129999999999998,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248262273,2025-10-11T22:51:02.273374,53.31611633300781,on,0.8863779539087326,,0,50,0,0,53.31611633300781,0,281,0.00843,True,on,,0,skipped:len|dispersion|budget,0,28.45621109008789,beir_fiqa_full_ta,False,len|dispersion|budget,False,False,False,0.07364006000000001,0.3333333333333333,1
1760248262803,2025-10-11T22:51:02.803733,86.3027572631836,on,0.884757609106757,,0,50,0,0,86.3027572631836,3,256,0.00771,True,on,,0,skipped:len|dispersion|budget,0,62.99901008605957,beir_fiqa_full_ta,False,len|dispersion|budget,False,False,False,0.09049567000000003,0.3125,1
1760248263283,2025-10-11T22:51:03.283369,317.14510917663574,on,0.9334976837969216,,1,50,0,0,317.14510917663574,3,129,0.0038999999999999994,True,on,,271.0001468658447,cross-encoder/ms-marco-MiniLM-L-6-v2,1,30.557870864868164,beir_fiqa_full_ta,True,len|dispersion,True,False,False,0.0862231,0.29411764705882354,1
1760248263319,2025-10-11T22:51:03.319636,32.18507766723633,off,0.7910940019405748,,0,50,0,0,32.18507766723633,3,166,0.00501,True,off,,0,skipped:len|dispersion|budget,0,21.650314331054688,beir_fiqa_full_ta,False,len|dispersion|budget,False,False,False,0.09459579000000001,0.3333333333333333,0
1760248263782,2025-10-11T22:51:03.782655,62.37983703613281,on,0.9086440270613396,,0,50,0,0,62.37983703613281,3,258,0.00777,True,on,,0,skipped:len|budget,0,38.08403015136719,beir_fiqa_full_ta,False,len|budget,False,False,False,0.05775588000000004,0.3157894736842105,1
1760248264306,2025-10-11T22:51:04.306074,336.9169235229492,on,0.9357596381672162,,1,50,0,0,336.9169235229492,0,150,0.0045,True,on,,258.70704650878906,cross-encoder/ms-marco-MiniLM-L-6-v2,1,53.862810134887695,beir_fiqa_full_ta,True,len,True,False,False,0.047808850000000014,0.3,1
1760248264359,2025-10-11T22:51:04.359327,49.4542121887207,off,0.8109734755989569,,0,50,0,0,49.4542121887207,1,267,0.00802,True,off,,0,skipped:len|dispersion|budget,0,39.91079330444336,beir_fiqa_full_ta,False,len|dispersion|budget,False,False,False,0.09949386999999998,0.3333333333333333,0
1760248264773,2025-10-11T22:51:04.773678,49.530744552612305,off,0.8292764189644176,,0,50,0,0,49.530744552612305,3,216,0.00651,True,off,,0,skipped:len|dispersion|budget,0,25.462865829467773,beir_fiqa_full_ta,False,len|dispersion|budget,False,False,False,0.09889417999999997,0.3181818181818182,0
1760248265015,2025-10-11T22:51:05.015219,42.71101951599121,off,0.7991088275572557,,0,50,0,0,42.71101951599121,3,244,0.00735,True,off,,0,skipped:len|budget,0,21.064043045043945,beir_fiqa_full_ta,False,len|budget,False,False,False,0.05590196999999997,0.30434782608695654,0
1760248265704,2025-10-11T22:51:05.704122,237.10274696350098,on,0.8823710986890783,,1,50,0,0,237.10274696350098,4,153,0.00463,True,on,,191.94507598876953,cross-encoder/ms-marco-MiniLM-L-6-v2,1,25.005102157592773,beir_fiqa_full_ta,True,len|dispersion,True,False,False,0.11712080000000002,0.2916666666666667,1
1760248266017,2025-10-11T22:51:06.017743,48.91490936279297,on,0.8612529679129244,,0,50,0,0,48.91490936279297,0,267,0.00801,True,on,,0,skipped:len|kw|budget,0,24.773120880126953,beir_fiqa_full_ta,False,len|kw|budget,False,False,False,0.053261400000000014,0.32,1
1760248266054,2025-10-11T22:51:06.054563,32.39870071411133,off,0.7728770783599346,,0,50,0,0,32.39870071411133,1,255,0.007659999999999999,True,off,,0,skipped:len|kw|dispersion|budget,0,17.3947811126709,beir_fiqa_full_ta,False,len|kw|dispersion|budget,False,False,False,0.09474837999999997,0.3076923076923077,0
1760248266469,2025-10-11T22:51:06.469052,0.007152557373046875,on,0.85,balanced,0,0,1,48.91490936279297,0.007152557373046875,0,267,0.00801,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248267254,2025-10-11T22:51:07.254610,283.2779884338379,off,0.9029601943443932,,1,50,0,0,283.2779884338379,3,137,0.00414,True,off,,247.88308143615723,cross-encoder/ms-marco-MiniLM-L-6-v2,1,20.80392837524414,beir_fiqa_full_ta,True,len|dispersion,True,False,False,0.07200216999999998,0.2962962962962963,1
1760248267285,2025-10-11T22:51:07.285134,27.064085006713867,on,0.8868742012435912,,0,50,0,0,27.064085006713867,2,221,0.00665,True,on,,0,skipped:len|budget,0,17.67897605895996,beir_fiqa_full_ta,False,len|budget,False,False,False,0.0583553,0.32142857142857145,1
1760248267536,2025-10-11T22:51:07.536794,65.12093544006348,off,0.8129873324171255,,0,50,0,0,65.12093544006348,4,263,0.00793,True,off,,0,skipped:len|dispersion|budget,0,47.76477813720703,beir_fiqa_full_ta,False,len|dispersion|budget,False,False,False,0.11017073,0.3103448275862069,0
1760248268405,2025-10-11T22:51:08.405266,429.28099632263184,off,0.8986271581048477,,1,50,0,0,429.28099632263184,1,142,0.0042699999999999995,True,off,,374.9887943267822,cross-encoder/ms-marco-MiniLM-L-6-v2,1,30.833959579467773,beir_fiqa_full_ta,True,len|dispersion,True,False,False,0.09814192999999999,0.3,1
1760248268408,2025-10-11T22:51:08.408723,0.0019073486328125,on,0.85,balanced,0,0,1,237.10274696350098,0.0019073486328125,4,153,0.00463,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248268719,2025-10-11T22:51:08.719784,0.0069141387939453125,on,0.85,balanced,0,0,1,336.9169235229492,0.0069141387939453125,0,150,0.0045,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248269270,2025-10-11T22:51:09.270228,49.33309555053711,on,0.8948994868285606,,0,50,0,0,49.33309555053711,0,266,0.00798,True,on,,0,skipped:len|dispersion|budget,0,24.280786514282227,beir_fiqa_full_ta,False,len|dispersion|budget,False,False,False,0.07640340000000001,0.3225806451612903,1
1760248285755,2025-10-11T22:51:25.755253,0.00476837158203125,on,0.85,balanced,0,0,1,336.9169235229492,0.00476837158203125,0,150,0.0045,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248285834,2025-10-11T22:51:25.834217,74.91302490234375,off,0.7861346315947613,,0,50,0,0,74.91302490234375,1,266,0.007989999999999999,True,off,,0,skipped:len|dispersion|budget,0,65.15383720397949,beir_fiqa_full_ta,False,len|dispersion|budget,False,False,False,0.12396978000000003,0.3125,0
1760248285990,2025-10-11T22:51:25.990024,0.0019073486328125,on,0.85,balanced,0,0,1,317.14510917663574,0.0019073486328125,3,129,0.0038999999999999994,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248286994,2025-10-11T22:51:26.994697,0.0030994415283203125,on,0.85,balanced,0,0,1,86.3027572631836,0.0030994415283203125,3,256,0.00771,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248287048,2025-10-11T22:51:27.048781,49.720048904418945,off,0.8064207548102091,,0,50,0,0,49.720048904418945,3,243,0.00732,True,off,,0,skipped:len|dispersion|budget,0,39.370059967041016,beir_fiqa_full_ta,False,len|dispersion|budget,False,False,False,0.10251769999999999,0.30303030303030304,0
1760248287620,2025-10-11T22:51:27.620109,376.31797790527344,on,0.95,,1,50,0,0,376.31797790527344,0,134,0.004019999999999999,True,on,,341.5539264678955,cross-encoder/ms-marco-MiniLM-L-6-v2,1,23.49114418029785,beir_fiqa_full_ta,True,len|dispersion,True,False,False,0.07047931000000002,0.29411764705882354,1
1760248287997,2025-10-11T22:51:27.997476,0.006198883056640625,on,0.85,balanced,0,0,1,376.31797790527344,0.006198883056640625,0,134,0.004019999999999999,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248288053,2025-10-11T22:51:28.053437,49.24321174621582,off,0.8060362979733329,,0,50,0,0,49.24321174621582,1,234,0.00703,True,off,,0,skipped:len|dispersion|budget,0,27.235984802246094,beir_fiqa_full_ta,False,len|dispersion|budget,False,False,False,0.07364458000000002,0.3142857142857143,0
1760248288246,2025-10-11T22:51:28.246273,0.0030994415283203125,on,0.85,balanced,0,0,1,48.91490936279297,0.0030994415283203125,0,267,0.00801,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248289046,2025-10-11T22:51:29.046324,45.555830001831055,off,0.8676328496538622,,0,50,0,0,45.555830001831055,1,300,0.00901,True,off,,0,skipped:len|budget,0,23.441791534423828,beir_fiqa_full_ta,False,len|budget,False,False,False,0.05127613000000003,0.3055555555555556,0
1760248289587,2025-10-11T22:51:29.587900,303.6971092224121,on,0.95,,1,50,0,0,303.6971092224121,0,158,0.00474,True,on,,190.18006324768066,cross-encoder/ms-marco-MiniLM-L-6-v2,1,25.94614028930664,beir_fiqa_full_ta,True,len|kw,True,False,False,0.053023280000000006,0.2972972972972973,1
1760248289618,2025-10-11T22:51:29.618576,26.67522430419922,off,0.7938097825236367,,0,50,0,0,26.67522430419922,1,276,0.008289999999999999,True,off,,0,skipped:len|kw|budget,0,17.0900821685791,beir_fiqa_full_ta,False,len|kw|budget,False,False,False,0.05631966999999999,0.3157894736842105,0
1760248290245,2025-10-11T22:51:30.245246,0.00286102294921875,on,0.85,balanced,0,0,1,317.14510917663574,0.00286102294921875,3,129,0.0038999999999999994,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248290495,2025-10-11T22:51:30.495900,0.003814697265625,on,0.85,balanced,0,0,1,336.9169235229492,0.003814697265625,0,150,0.0045,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248290749,2025-10-11T22:51:30.749155,0.008106231689453125,on,0.85,balanced,0,0,1,72.34597206115723,0.008106231689453125,0,300,0.009,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248291318,2025-10-11T22:51:31.318852,71.78497314453125,off,0.8054995009215256,,0,50,0,0,71.78497314453125,1,197,0.00592,True,off,,0,skipped:len|kw|dispersion|budget,0,61.2640380859375,beir_fiqa_full_ta,False,len|kw|dispersion|budget,False,False,False,0.11203064000000001,0.3076923076923077,0
1760248291824,2025-10-11T22:51:31.824758,327.15606689453125,off,0.9230961138365112,,1,50,0,0,327.15606689453125,1,188,0.00565,True,off,,300.9827136993408,cross-encoder/ms-marco-MiniLM-L-6-v2,1,16.10088348388672,beir_fiqa_full_ta,True,len,True,False,False,0.04122429999999999,0.3,1
1760248291828,2025-10-11T22:51:31.828281,0.0021457672119140625,on,0.85,balanced,0,0,1,237.10274696350098,0.0021457672119140625,4,153,0.00463,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248292274,2025-10-11T22:51:32.274265,26.952028274536133,off,0.8193677051761811,,0,50,0,0,26.952028274536133,3,243,0.00732,True,off,,0,skipped:len|dispersion|budget,0,17.173051834106445,beir_fiqa_full_ta,False,len|dispersion|budget,False,False,False,0.08898861000000002,0.3170731707317073,0
1760248292743,2025-10-11T22:51:32.743663,0.0021457672119140625,on,0.85,balanced,0,0,1,27.888774871826172,0.0021457672119140625,2,252,0.007579999999999999,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248292991,2025-10-11T22:51:32.991441,0.00286102294921875,on,0.85,balanced,0,0,1,72.34597206115723,0.00286102294921875,0,300,0.009,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248293494,2025-10-11T22:51:33.494834,0.0030994415283203125,on,0.85,balanced,0,0,1,49.33309555053711,0.0030994415283203125,0,266,0.00798,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248293744,2025-10-11T22:51:33.744752,0.0019073486328125,on,0.85,balanced,0,0,1,86.3027572631836,0.0019073486328125,3,256,0.00771,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248294068,2025-10-11T22:51:34.068098,71.98905944824219,on,0.8216722711137007,,0,50,0,0,71.98905944824219,0,214,0.00642,True,on,,0,skipped:len|kw|dispersion|budget,0,58.34603309631348,beir_fiqa_full_ta,False,len|kw|dispersion|budget,False,False,False,0.07097887999999997,0.30952380952380953,1
1760248294523,2025-10-11T22:51:34.523913,26.369094848632812,off,0.7723678179193766,,0,50,0,0,26.369094848632812,1,290,0.008709999999999999,True,off,,0,skipped:len|budget,0,16.564130783081055,beir_fiqa_full_ta,False,len|budget,False,False,False,0.06554758,0.3023255813953488,0
1760248295287,2025-10-11T22:51:35.287500,540.3640270233154,off,0.9078023836634397,,1,50,0,0,540.3640270233154,1,186,0.0055899999999999995,True,off,,509.2649459838867,cross-encoder/ms-marco-MiniLM-L-6-v2,1,18.58997344970703,beir_fiqa_full_ta,True,len,True,False,False,0.04501628999999996,0.29545454545454547,1
1760248295290,2025-10-11T22:51:35.290809,0.0021457672119140625,on,0.85,balanced,0,0,1,86.3027572631836,0.0021457672119140625,3,256,0.00771,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248295754,2025-10-11T22:51:35.754990,0.0040531158447265625,on,0.85,balanced,0,0,1,336.9169235229492,0.0040531158447265625,0,150,0.0045,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248295811,2025-10-11T22:51:35.811491,53.086042404174805,off,0.821586760107716,,0,50,0,0,53.086042404174805,1,231,0.006939999999999999,True,off,,0,skipped:len|budget,0,43.20192337036133,beir_fiqa_full_ta,False,len|budget,False,False,False,0.021708790000000033,0.3111111111111111,0
1760248296499,2025-10-11T22:51:36.499129,0.0050067901611328125,on,0.85,balanced,0,0,1,36.818742752075195,0.0050067901611328125,3,265,0.00798,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248296996,2025-10-11T22:51:36.996193,0.003814697265625,on,0.85,balanced,0,0,1,62.37983703613281,0.003814697265625,3,258,0.00777,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248297045,2025-10-11T22:51:37.045036,44.18802261352539,off,0.8465877406897957,,0,50,0,0,44.18802261352539,3,229,0.006900000000000001,True,off,,0,skipped:len|budget,0,27.734041213989258,beir_fiqa_full_ta,False,len|budget,False,False,False,0.02095370000000002,0.30434782608695654,0
1760248298140,2025-10-11T22:51:38.140502,393.79096031188965,on,0.8821902656250316,,1,50,0,0,393.79096031188965,3,159,0.0048,True,on,,337.2359275817871,cross-encoder/ms-marco-MiniLM-L-6-v2,1,33.46395492553711,beir_fiqa_full_ta,True,len|dispersion,True,False,False,0.12682158000000002,0.2978723404255319,1
1760248298187,2025-10-11T22:51:38.187877,36.38720512390137,off,0.864232660846927,,0,50,0,0,36.38720512390137,3,274,0.008249999999999999,True,off,,0,skipped:len|budget,0,21.106958389282227,beir_fiqa_full_ta,False,len|budget,False,False,False,0.06805563999999997,0.3125,0
1760248298220,2025-10-11T22:51:38.220862,26.825904846191406,on,0.8838154339222544,,0,50,0,0,26.825904846191406,0,286,0.00858,True,on,,0,skipped:len|budget,0,16.220808029174805,beir_fiqa_full_ta,False,len|budget,False,False,False,0.04092108999999999,0.30612244897959184,1
1760248299098,2025-10-11T22:51:39.098252,351.26399993896484,off,0.9067288249583307,,1,50,0,0,351.26399993896484,1,167,0.005019999999999999,True,off,,321.2289810180664,cross-encoder/ms-marco-MiniLM-L-6-v2,1,19.7451114654541,beir_fiqa_full_ta,True,len|kw,True,False,False,0.059753800000000024,0.3,1
1760248299244,2025-10-11T22:51:39.244596,0.0030994415283203125,on,0.85,balanced,0,0,1,53.31611633300781,0.0030994415283203125,0,281,0.00843,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248299272,2025-10-11T22:51:39.272506,24.756908416748047,off,0.8445684460125527,,0,50,0,0,24.756908416748047,1,300,0.00901,True,off,,0,skipped:len|budget,0,14.898061752319336,beir_fiqa_full_ta,False,len|budget,False,False,False,0.04265076000000001,0.3137254901960784,0
1760248299994,2025-10-11T22:51:39.994439,0.0030994415283203125,on,0.85,balanced,0,0,1,48.91490936279297,0.0030994415283203125,0,267,0.00801,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248300244,2025-10-11T22:51:40.244853,0.0030994415283203125,on,0.85,balanced,0,0,1,26.825904846191406,0.0030994415283203125,0,286,0.00858,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248300274,2025-10-11T22:51:40.274537,26.591062545776367,off,0.8328527274430936,,0,50,0,0,26.591062545776367,1,309,0.00928,True,off,,0,skipped:len|budget,0,16.64900779724121,beir_fiqa_full_ta,False,len|budget,False,False,False,0.03911374000000001,0.3076923076923077,0
1760248300994,2025-10-11T22:51:40.994599,0.0040531158447265625,on,0.85,balanced,0,0,1,56.49614334106445,0.0040531158447265625,0,242,0.00726,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248301273,2025-10-11T22:51:41.273207,26.132822036743164,off,0.8185780773745888,,0,50,0,0,26.132822036743164,1,279,0.008379999999999999,True,off,,0,skipped:len|dispersion|budget,0,16.235828399658203,beir_fiqa_full_ta,False,len|dispersion|budget,False,False,False,0.09929904,0.3018867924528302,0
1760248301494,2025-10-11T22:51:41.494930,0.00286102294921875,on,0.85,balanced,0,0,1,72.34597206115723,0.00286102294921875,0,300,0.009,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248301994,2025-10-11T22:51:41.994872,0.0030994415283203125,on,0.85,balanced,0,0,1,72.34597206115723,0.0030994415283203125,0,300,0.009,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248302508,2025-10-11T22:51:42.508677,260.36787033081055,off,0.9049031842129909,,1,50,0,0,260.36787033081055,3,135,0.00408,True,off,,226.63497924804688,cross-encoder/ms-marco-MiniLM-L-6-v2,1,21.222829818725586,beir_fiqa_full_ta,True,len|dispersion,True,False,False,0.08819906999999999,0.2962962962962963,1
1760248302512,2025-10-11T22:51:42.512302,0.0030994415283203125,on,0.85,balanced,0,0,1,26.825904846191406,0.0030994415283203125,0,286,0.00858,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248303001,2025-10-11T22:51:43.001183,0.016927719116210938,on,0.85,balanced,0,0,1,376.31797790527344,0.016927719116210938,0,134,0.004019999999999999,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248303322,2025-10-11T22:51:43.322127,0.0040531158447265625,on,0.85,balanced,0,0,1,384.23895835876465,0.0040531158447265625,1,240,0.007209999999999999,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248303745,2025-10-11T22:51:43.745402,0.00286102294921875,on,0.85,balanced,0,0,1,201.30085945129395,0.00286102294921875,0,271,0.008129999999999998,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248304300,2025-10-11T22:51:44.300870,53.73692512512207,on,0.8783739733594681,,0,50,0,0,53.73692512512207,2,208,0.00626,True,on,,0,skipped:len|budget,0,39.55507278442383,beir_fiqa_full_ta,False,len|budget,False,False,False,0.06411415999999998,0.3090909090909091,1
1760248304495,2025-10-11T22:51:44.495293,0.00476837158203125,on,0.85,balanced,0,0,1,27.064085006713867,0.00476837158203125,2,221,0.00665,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248304779,2025-10-11T22:51:44.779580,30.971050262451172,off,0.8067671157633,,0,50,0,0,30.971050262451172,1,272,0.00817,True,off,,0,skipped:len|kw|budget,0,19.62113380432129,beir_fiqa_full_ta,False,len|kw|budget,False,False,False,0.03775855,0.30357142857142855,0
1760248305559,2025-10-11T22:51:45.559249,311.97285652160645,off,0.922296416034222,,1,50,0,0,311.97285652160645,1,159,0.0047799999999999995,True,off,,280.7168960571289,cross-encoder/ms-marco-MiniLM-L-6-v2,1,20.700931549072266,beir_fiqa_full_ta,True,len,True,False,False,0.04580936000000002,0.2982456140350877,1
1760248305562,2025-10-11T22:51:45.562186,0.0021457672119140625,on,0.85,balanced,0,0,1,86.3027572631836,0.0021457672119140625,3,256,0.00771,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248305781,2025-10-11T22:51:45.781123,23.8950252532959,off,0.78474835560102,,0,50,0,0,23.8950252532959,1,314,0.00943,True,off,,0,skipped:len|budget,0,14.528989791870117,beir_fiqa_full_ta,False,len|budget,False,False,False,0.05710936,0.3103448275862069,0
1760248306495,2025-10-11T22:51:46.495265,0.00286102294921875,on,0.85,balanced,0,0,1,26.825904846191406,0.00286102294921875,0,286,0.00858,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248306744,2025-10-11T22:51:46.744750,0.0030994415283203125,on,0.85,balanced,0,0,1,56.49614334106445,0.0030994415283203125,0,242,0.00726,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248306994,2025-10-11T22:51:46.994734,0.0030994415283203125,on,0.85,balanced,0,0,1,71.98905944824219,0.0030994415283203125,0,214,0.00642,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248307543,2025-10-11T22:51:47.543060,45.74227333068848,off,0.8114930175546838,,0,50,0,0,45.74227333068848,3,258,0.00777,True,off,,0,skipped:len|dispersion|budget,0,36.21721267700195,beir_fiqa_full_ta,False,len|dispersion|budget,False,False,False,0.13018584,0.3050847457627119,0
1760248308144,2025-10-11T22:51:48.144311,396.93427085876465,off,0.8670616857669666,,1,50,0,0,396.93427085876465,1,173,0.005199999999999999,True,off,,367.5990104675293,cross-encoder/ms-marco-MiniLM-L-6-v2,1,18.27383041381836,beir_fiqa_full_ta,True,len|dispersion,True,False,False,0.07606610999999996,0.3,1
1760248308151,2025-10-11T22:51:48.151115,0.0030994415283203125,on,0.85,balanced,0,0,1,237.10274696350098,0.0030994415283203125,4,153,0.00463,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248308744,2025-10-11T22:51:48.744102,0.0021457672119140625,on,0.85,balanced,0,0,1,27.064085006713867,0.0021457672119140625,2,221,0.00665,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248308995,2025-10-11T22:51:48.995063,0.0030994415283203125,on,0.85,balanced,0,0,1,27.888774871826172,0.0030994415283203125,2,252,0.007579999999999999,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248309246,2025-10-11T22:51:49.246033,0.0026226043701171875,on,0.85,balanced,0,0,1,86.3027572631836,0.0026226043701171875,3,256,0.00771,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248309746,2025-10-11T22:51:49.746011,0.0050067901611328125,on,0.85,balanced,0,0,1,49.33309555053711,0.0050067901611328125,0,266,0.00798,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248310086,2025-10-11T22:51:50.086328,84.02109146118164,on,0.8728318072161722,,0,50,0,0,84.02109146118164,3,264,0.00795,True,on,,0,skipped:len|dispersion|budget,0,55.31120300292969,beir_fiqa_full_ta,False,len|dispersion|budget,False,False,False,0.16593434000000007,0.3114754098360656,1
1760248310309,2025-10-11T22:51:50.309980,59.999942779541016,off,0.8025446182181705,,0,50,0,0,59.999942779541016,1,219,0.006579999999999999,True,off,,0,skipped:len|kw|dispersion|budget,0,43.08509826660156,beir_fiqa_full_ta,False,len|kw|dispersion|budget,False,False,False,0.12274497000000001,0.3064516129032258,0
1760248311025,2025-10-11T22:51:51.025179,30.009746551513672,on,0.8669368873558665,,0,50,0,0,30.009746551513672,2,250,0.00752,True,on,,0,skipped:len|dispersion|budget,0,19.154787063598633,beir_fiqa_full_ta,False,len|dispersion|budget,False,False,False,0.14742416000000003,0.30158730158730157,1
1760248311395,2025-10-11T22:51:51.395570,367.08998680114746,off,0.8488914053680203,,1,50,0,0,367.08998680114746,3,125,0.00378,True,off,,337.2690677642822,cross-encoder/ms-marco-MiniLM-L-6-v2,1,19.07205581665039,beir_fiqa_full_ta,True,len,True,False,False,0.04609610000000003,0.296875,1
1760248311399,2025-10-11T22:51:51.399058,0.00095367431640625,on,0.85,balanced,0,0,1,36.818742752075195,0.00095367431640625,3,265,0.00798,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248312025,2025-10-11T22:51:52.025707,28.75685691833496,off,0.8440276549958448,,0,50,0,0,28.75685691833496,3,217,0.00654,True,off,,0,skipped:len|budget,0,18.16391944885254,beir_fiqa_full_ta,False,len|budget,False,False,False,0.06436399999999998,0.3076923076923077,0
1760248312244,2025-10-11T22:51:52.244780,0.0021457672119140625,on,0.85,balanced,0,0,1,84.02109146118164,0.0021457672119140625,3,264,0.00795,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248312494,2025-10-11T22:51:52.494779,0.00286102294921875,on,0.85,balanced,0,0,1,393.79096031188965,0.00286102294921875,3,159,0.0048,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248313244,2025-10-11T22:51:53.244906,0.0030994415283203125,on,0.85,balanced,0,0,1,84.02109146118164,0.0030994415283203125,3,264,0.00795,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248313309,2025-10-11T22:51:53.309072,60.736894607543945,off,0.8385242735517199,,0,50,0,0,60.736894607543945,3,281,0.008459999999999999,True,off,,0,skipped:len|dispersion|budget,0,49.334049224853516,beir_fiqa_full_ta,False,len|dispersion|budget,False,False,False,0.08064513999999995,0.30303030303030304,0
1760248313494,2025-10-11T22:51:53.494878,0.0030994415283203125,on,0.85,balanced,0,0,1,53.73692512512207,0.0030994415283203125,2,208,0.00626,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248314551,2025-10-11T22:51:54.551888,304.5051097869873,off,0.9199284104283794,,1,50,0,0,304.5051097869873,3,139,0.004200000000000001,True,off,,277.49109268188477,cross-encoder/ms-marco-MiniLM-L-6-v2,1,16.67499542236328,beir_fiqa_full_ta,True,len|dispersion,True,False,False,0.10615928000000002,0.29850746268656714,1
1760248314555,2025-10-11T22:51:54.555289,0.0030994415283203125,on,0.85,balanced,0,0,1,56.49614334106445,0.0030994415283203125,0,242,0.00726,True,on,,0,disabled,0,0,,False,,True,False,False,0.0,0.0,0
1760248314585,2025-10-11T22:51:54.585360,27.772903442382812,off,0.863415579144732,,0,50,0,0,27.772903442382812,1,275,0.00826,True,off,,0,skipped:len|kw|budget,0,17.744064331054688,beir_fiqa_full_ta,False,len|kw|budget,False,False,False,0.0327016,0.3088235294117647,0
